Target,Predictor,Category,N,r,p_raw,r_clean,p_clean,N_influential,Max_CooksD,p_bonferroni,p_fdr,p_clean_bonferroni,p_clean_fdr,Effect_size,Sig_raw,Sig_bonferroni,Sig_fdr,Robust,Manuscript_ready
Zn,Silicate_1080,FTIR,34,0.9632732858661237,7.738221272365275e-20,0.2336229958683239,0.19813386297948588,2,182.91011268638331,3.482199572564374e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Silicate_800,FTIR,34,0.9636999950930619,6.438203792091727e-20,0.23590111536281028,0.1936693203259904,2,181.82319589407243,2.897191706441277e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Metal_oxide_500,FTIR,34,0.9647994530361652,3.9671042940064283e-20,0.24951457683364975,0.16844796928834987,2,177.39389309238905,1.7851969323028928e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Total_organic_C,FTIR,34,0.9708872591309456,1.9858554152606025e-21,0.32465510892955246,0.06984379864180555,2,135.65164204578494,8.936349368672711e-19,1.0816914849170717e-19,1,0.5228975462468485,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Total_organic_N,FTIR,34,0.970661562198579,2.2434108158631084e-21,0.32184899767915903,0.07243779588310392,2,134.93951535027892,1.0095348671383989e-18,1.0816914849170717e-19,1,0.5228975462468485,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Total_organic_S,FTIR,34,0.9635836573837224,6.770745089006146e-20,0.23515494169649276,0.19512384361971497,2,182.27116915686815,3.0468352900527657e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Total_organic_P,FTIR,34,0.9633612589770878,7.451621901006411e-20,0.23492661977480028,0.19557042848447337,2,182.64172124857905,3.3532298554528845e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Total_organic_CNSP,FTIR,34,0.966098682076837,2.1937834388954023e-20,0.2640600582299974,0.14418439420749146,2,171.53611086262367,9.872025475029311e-18,7.593865750022545e-19,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Weighted_CNSP,FTIR,34,0.9681082692427728,8.372023467279508e-21,0.2884512810089665,0.10936589731557426,2,159.123039859365,3.7674105602757786e-18,3.4249186911597984e-19,1,0.6399814397993182,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Organic_index_FTIR,FTIR,34,0.40271851971383743,0.018207473317943396,0.4751702509840247,0.005990717274486083,2,2.1838674558065128,1,0.1370632239242072,1,0.12554403121203317,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,Mineral_index_FTIR,FTIR,34,0.9633005477180898,7.648323379945889e-20,0.23296984734864085,0.19942693811445295,2,182.55037584767908,3.4417455209756496e-17,1.2452795354573502e-18,1,0.6651958686195676,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,CH_Silicate_ratio,FTIR,34,0.40599202280877816,0.017200238082563782,0.47500735295655855,0.006010371422901135,2,2.226915628308598,1,0.1370632239242072,1,0.12554403121203317,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,Aromatic_Carbonate_ratio,FTIR,34,0.004731187574494296,0.9788142307129586,-0.12330289596508544,0.5013746975780847,2,7.985971569230159,1,0.9853834537378778,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Aliphatic_aromatic,FTIR,34,0.9709399724965344,1.929826088952793e-21,0.324576518926683,0.06991544944659178,2,135.24177313044686,8.684217400287569e-19,1.0816914849170717e-19,1,0.5228975462468485,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Weighted_organic,FTIR,34,0.9709372366441522,1.9326972580296368e-21,0.3239563712331155,0.07048285013527507,2,135.33277119776122,8.697137661133365e-19,1.0816914849170717e-19,1,0.5228975462468485,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Zn,Organic_mineral_ratio,FTIR,34,0.4046588970245446,0.017604667651407054,0.47418352877196013,0.006110614368409586,2,2.21302376564309,1,0.1370632239242072,1,0.12554403121203317,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,CNSP_mineral_ratio,FTIR,34,0.4033138058463093,0.018020737267426555,0.4602950996957866,0.008028317084163522,2,2.235233514621509,1,0.1370632239242072,1,0.1338052847360587,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,Char_index_FTIR,FTIR,34,-0.23805421326339493,0.17517982526266376,-0.1970565072165386,0.2716910157853166,1,1.1226129135676306,1,0.5021077794152783,1,0.7277437922820981,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Pyrolysis_index,FTIR,34,-0.24240590214652133,0.16718969748733484,-0.22092865840080347,0.2166299990361046,1,1.118020713464008,1,0.4912952718140986,1,0.6788857548338036,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Combustion_index,FTIR,34,-0.24082081706582673,0.17006929694671313,-0.1978344314019317,0.2697650625544133,1,1.141124264709006,1,0.4912952718140986,1,0.7269118452065029,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Normalized_organic,FTIR,34,0.347705406026788,0.04390655138353666,0.4462238907918096,0.010469933697556146,2,1.6492762535973218,1,0.28987272102810413,1,0.162464488410354,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,Normalized_CNSP,FTIR,34,0.3641072918595409,0.034263629759175296,0.4537698655512324,0.00909256154809152,2,1.7987402001035648,1,0.2372097444865982,1,0.14613045345147088,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,CN_ratio,FTIR,34,-0.09591558668461123,0.5894684423949232,-0.2206413451659212,0.21724344154681716,1,0.5014377434690053,1,0.9653733326135822,1,0.6788857548338036,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Vis_slope,ASD,21,0.012109193951105645,0.9584529764455365,0.012109193951105645,0.9584529764455365,0,0.18141629156883485,1,0.9735978316038181,1,0.9824688824612562,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,NIR_slope,ASD,21,-0.19883103304220878,0.38756613982514865,-0.3015256866816537,0.19637213643804816,1,0.20821825473630293,1,0.814975527669705,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Blue_slope,ASD,21,0.35385386592541035,0.11556120207436485,0.31626952859908997,0.1743034783510066,1,0.27522792318815237,1,0.4912952718140986,1,0.6651958686195676,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_450,ASD,21,0.26349154004140307,0.248471132586548,0.2626656398743086,0.29232921199183803,3,0.222509869195692,1,0.6325269579854248,1,0.7738126199783948,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_550,ASD,21,0.32762741997902006,0.14711021259216514,0.21977156627634514,0.36596851563152033,2,0.2329087190670655,1,0.4912952718140986,1,0.8754475465597088,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_650,ASD,21,0.33181403047285435,0.14170751558109898,0.21886820634201187,0.3679918751364195,2,0.26100980779925725,1,0.4912952718140986,1,0.8754475465597088,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_850,ASD,21,0.058196045295241694,0.8021468815418448,0.058196045295241694,0.8021468815418448,0,0.1823956136121386,1,0.9653733326135822,1,0.9110132007662284,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_1700,ASD,21,-0.0393315429967918,0.8655858527425819,-0.14067196142060676,0.5541516696408408,1,0.233417558261292,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_2100,ASD,21,0.12798838993082465,0.5803424481246948,0.09767218262946141,0.6907825316429901,2,0.4464261101296184,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,R_2300,ASD,21,0.20479450786195372,0.37319127232138893,0.16614298685878803,0.4966413388179278,2,0.5213653188638822,1,0.8035218782039474,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Organic_index_1,ASD,21,0.026898643189655572,0.9078605345511352,0.026898643189655572,0.9078605345511352,0,0.18779144430443168,1,0.9653733326135822,1,0.9746518914259359,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Organic_index_2,ASD,21,-0.07661636642083684,0.7413342641255325,-0.07661636642083684,0.7413342641255325,0,0.1803934761231896,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Char_darkness,ASD,21,-0.04726138523562834,0.8387988404335173,0.046232915652077655,0.8465286118171004,1,0.24525486324046,1,0.9653733326135822,1,0.9429155329645921,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Zn,Aromatic_index,ASD,21,-0.49252796826615164,0.023311184784327015,-0.24890042085859737,0.3192627098388864,3,0.7726845502423088,1,0.16919408311205092,1,0.8116848555225925,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Zn,Aliphatic_index,ASD,21,-0.15652796568416183,0.4980417629906342,-0.15652796568416183,0.4980417629906342,0,0.177863826637887,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,XRF_organic,XRF,37,0.3038352811712125,0.0675172300851999,0.46856404093061504,0.004525684383556773,2,3.2651322430562972,1,0.3492270521648271,1,0.11979752780003221,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,SiO2_pct,XRF,37,0.12462224335694003,0.4623993677522138,-0.017987601869063077,0.9170701420007121,1,0.7560099651966353,1,0.9207067057013106,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Al2O3_pct,XRF,37,-0.19870379486502124,0.23840430380743108,-0.07744277342329656,0.6583562831811215,2,1.1416708489437843,1,0.6130396383619656,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Fe2O3_pct,XRF,37,-0.32536667493180144,0.049410078666518246,-0.16656909917377527,0.33889478433737286,2,2.2134333814779112,1,0.3061145457261748,1,0.8400667649160293,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cu,CaO_pct,XRF,37,-0.11219226113545883,0.5085430566534622,-0.025684447974340493,0.8817963951701256,1,0.6506547586659047,1,0.9653733326135822,1,0.9650663380744323,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,MgO_pct,XRF,37,0.9246589133505191,3.0415996681946395e-16,-0.03172040955284705,0.8586550496800915,3,100.11645048228888,1.3687198506875877e-13,4.562399502291959e-15,1,0.9517112619606927,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Cu,K2O_pct,XRF,37,-0.38747119328853985,0.017817239137022937,-0.456830838636993,0.006608361481303328,3,2.4632699689024493,1,0.1370632239242072,1,0.12929402898202164,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cu,Cr_Ni,Ratio,39,0.2150253761820908,0.18865037924260772,-0.0780036577616867,0.6463111725500151,2,2.033565204899809,1,0.5208139304243772,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Fe_Mn,Ratio,39,-0.14440487241896688,0.3804446796578207,-0.0894604476202532,0.5932569627558444,1,0.7279258293334273,1,0.8113749092228404,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Ca_Mg,Ratio,39,-0.06315089899929989,0.7025150692892237,0.20390905558408914,0.22607663524824687,2,0.6152779834582545,1,0.9653733326135822,1,0.6920713323925924,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Fe_Al_ratio,Ratio,39,-0.059866751672881496,0.7173305255435218,0.12913008339282253,0.4397213985061976,1,0.6241929671711184,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Si_Al_ratio,Ratio,37,0.1820069074159721,0.2809699529069127,-0.0542507985709858,0.7605748314625845,3,1.063242151160094,1,0.6770003025567274,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Pb_Zn,Ratio,39,0.9517609547157776,1.4157794598248655e-20,-0.36194543399870255,0.03006931453328519,3,872.2505229067104,6.3710075692118945e-18,5.309172974343245e-19,1,0.3075270804540531,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Cu,Cu_Zn,Ratio,39,0.7318651445138916,1.1976414019844427e-7,-0.18193257006731964,0.2882513395459996,3,11.307780613960867,5.389386308929992e-5,1.633147366342422e-6,1,0.767533152637277,Very Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Cu,Pb_Cu,Ratio,39,-0.027259330492985307,0.8691594376459016,-0.1478091424925072,0.3826421157381491,2,3347.7874012217007,1,0.9653733326135822,1,0.8786505039825371,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Anthro_index,Ratio,39,0.6367135940459007,1.3151674138446697e-5,0.37772404130328324,0.02313276048076586,3,9.67563108257622,0.005918253362301014,1.6439592673058373e-4,1,0.26024355540861593,Strong,TRUE,TRUE,TRUE,FALSE,TRUE
Cu,CH_stretch_2920,FTIR,34,0.10032710603181723,0.5723808952284439,0.27935455583340757,0.1215244785358133,2,171.01197433725727,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CH_stretch_2850,FTIR,34,0.10138411293223426,0.5683202313086575,0.2752810432644487,0.127282992606422,2,172.1303771160913,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CH_total,FTIR,34,0.10112580997970204,0.5693113320026146,0.2765864299707169,0.12541612913223799,2,172.35437704208206,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CO_carbonyl_1720,FTIR,34,-0.07874986483654574,0.6579829149281149,-0.05709164748932091,0.7523226865739968,1,0.549080252440793,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Aromatic_1600,FTIR,34,-0.397588668102994,0.019884489959581204,0.2525718489164473,0.15616694131837827,1,4.36683165597932,1,0.14668886035756626,1,0.6651958686195676,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cu,Aromatic_1580,FTIR,34,0.08474531451562092,0.6337029143637505,0.21066133782289412,0.24714457100168377,2,79.8377319686633,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CO_stretch_1100,FTIR,34,0.08194358709504394,0.6450044154516572,0.20744728722700373,0.25459584609956454,2,71.86544429014154,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,NH_stretch,FTIR,34,0.10307210149973252,0.5618628955840669,0.267749026949757,0.13845718038794227,2,166.0350511065858,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,NH_bend,FTIR,34,0.41139998125138644,0.01563829417513712,-0.30334370729219534,0.09146300237431794,2,4.046321799148918,1,0.13232357378893755,1,0.5962161357768958,Moderate,TRUE,FALSE,FALSE,FALSE,FALSE
Cu,Amide_I,FTIR,34,0.24962818294263664,0.15451014426274812,0.15900352966734188,0.37678905433287546,1,1.3321851924178325,1,0.4912952718140986,1,0.8775725494538097,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CN_stretch,FTIR,34,0.08220115951207303,0.6439621142202776,0.2082889380404473,0.25263043943775687,2,72.21437963794247,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Nitrate_1380,FTIR,34,-0.024837166989928324,0.8891114792583222,-0.07191650169936348,0.6908403106803498,1,0.4730411047776627,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Sulfate_1100,FTIR,34,0.08181918355104932,0.6455080691647034,0.207829988098493,0.2537009229217476,2,71.27972543583198,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Sulfoxide_1040,FTIR,34,0.08181078574440703,0.6455420736692448,0.20569668180284276,0.25871607667788654,2,72.17728185151564,1,0.9653733326135822,1,0.7095208724915196,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CS_stretch,FTIR,34,0.08167361694061077,0.6460975991639263,0.2168706083594957,0.2331634193792086,2,75.42408966148848,1,0.9653733326135822,1,0.7041848236284823,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,PO_1250,FTIR,34,0.08288308562237433,0.6412058308728719,0.20950833755153464,0.24980076358687564,2,74.13884046421005,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,POC_1020,FTIR,34,0.08157588319901823,0.6464935297100722,0.2069994336958404,0.2556457677956134,2,71.41474361826668,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,OH_stretch,FTIR,34,0.10316562353561948,0.561506120396931,0.2656807449592737,0.14164738620535694,2,165.23569058074324,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Water_1630,FTIR,34,0.08510984372042525,0.6322383846684185,0.21573680873560025,0.23567574687018294,2,81.03158960023354,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Carbonate_1420,FTIR,34,0.21604895123978843,0.21974479947837197,-0.010041965694207953,0.9557690533969513,1,1.2901856233274327,1,0.5886021414599248,1,0.9819545069146761,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Carbonate_875,FTIR,34,-0.04350941685101299,0.8069772869878648,-0.02908331368091561,0.8723590617919865,1,0.49487829258897753,1,0.9653733326135822,1,0.9598082586953398,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Silicate_1080,FTIR,34,0.08197190449953212,0.6448897927378014,0.20723536024748654,0.255092320036356,2,71.84581632443316,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Silicate_800,FTIR,34,0.08154985344708969,0.6465989952893374,0.211455667277893,0.24532561623211505,2,72.97154092032703,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Metal_oxide_500,FTIR,34,0.08230034343300353,0.6435609308253566,0.2258515617046352,0.21389962471149027,2,79.27257161042097,1,0.9653733326135822,1,0.6778509233814833,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Total_organic_C,FTIR,34,0.10080719313013267,0.5705349364995294,0.2767970279485745,0.12511685503605058,2,169.449480551025,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Total_organic_N,FTIR,34,0.10340990981915862,0.5605746904515427,0.26694003766701724,0.13969868469541943,2,167.35171016166797,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Total_organic_S,FTIR,34,0.08176995719340156,0.6457074072060687,0.21011992058937787,0.24838949888825518,2,73.01994580850327,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Total_organic_P,FTIR,34,0.08223563307057435,0.6438226628784112,0.20827894299478827,0.25265372064127856,2,72.80447281953172,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Total_organic_CNSP,FTIR,34,0.08798506990054177,0.6207353757094692,0.22942570492474146,0.20654547759120354,2,100.89026790504595,1,0.9653733326135822,1,0.668672409467925,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Weighted_CNSP,FTIR,34,0.09309755937521148,0.600499566333532,0.2476612660531073,0.17173644037545413,2,128.01492996317106,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Organic_index_FTIR,FTIR,34,0.32707183736491197,0.05901156582977468,0.29721240691266604,0.09301154004069875,1,1.8523602587103063,1,0.33242410776543124,1,0.5962161357768958,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Mineral_index_FTIR,FTIR,34,0.08207850954092472,0.644458350730904,0.2070858415560113,0.25544297629507867,2,71.95884133286484,1,0.9653733326135822,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CH_Silicate_ratio,FTIR,34,0.32916244470363126,0.0573158595774061,0.29629844305252806,0.09406965697813245,1,1.8769781385244628,1,0.3309705670931676,1,0.5962161357768958,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Aromatic_Carbonate_ratio,FTIR,34,-0.033204296534278165,0.8521139043400134,-0.06216571841918116,0.7353644266018018,2,9.749032664608643,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Aliphatic_aromatic,FTIR,34,0.1009450598635155,0.5700053317163363,0.277836878571367,0.1236468951239536,2,170.5641778514116,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Weighted_organic,FTIR,34,0.10096656036075645,0.5699227592841272,0.2767038090486246,0.12524926022801308,2,170.91927999294475,1,0.9653733326135822,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Organic_mineral_ratio,FTIR,34,0.3290971484224479,0.05736823162948238,0.2997123490662944,0.09016367179368964,1,1.8701322651714436,1,0.3309705670931676,1,0.5962161357768958,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CNSP_mineral_ratio,FTIR,34,0.3259142730314843,0.05996738470459213,0.30075400721616347,0.08899692403310715,1,1.8334836215447587,1,0.33242410776543124,1,0.5962161357768958,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Char_index_FTIR,FTIR,34,-0.19303802647636015,0.27403322660934115,-0.14926066460982737,0.40708470378329475,1,0.9472467580292693,1,0.6715260872958464,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Pyrolysis_index,FTIR,34,-0.1964315900785057,0.26552310044876337,-0.20955909631412661,0.24181594556156455,1,0.9083421377358504,1,0.6638077511219085,1,0.7057705245891167,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Combustion_index,FTIR,34,-0.1946480114780554,0.26997396264049933,-0.14823315564266704,0.4103581776272083,1,0.9577863539543916,1,0.6712059844653299,1,0.893094827602283,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Normalized_organic,FTIR,34,0.28850276380039397,0.09798127068711557,0.27500286055637196,0.1276834657601482,2,1.4806077998684317,1,0.44991399805308174,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Normalized_CNSP,FTIR,34,0.29830224843603137,0.08660483659513085,0.2662903140117552,0.14070164473427763,2,1.580092937036302,1,0.41459762199796685,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,CN_ratio,FTIR,34,-0.15050131394955826,0.39554993533475025,-0.07211935490811727,0.6900113103532053,1,0.7910949369478932,1,0.8240623652807297,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Vis_slope,ASD,21,0.019074462301207285,0.9345951685275292,-0.0712677299603546,0.76526318112017655,1,0.38604455149048844,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,NIR_slope,ASD,21,-0.24039697911345967,0.2938683038625439,-0.21973155684204798,0.3519350360829733,1,0.5299319591316891,1,0.6887538371778373,1,0.8560581958775025,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Blue_slope,ASD,21,0.2746920508625631,0.22817679156988474,0.2951516912949616,0.2064667167194832,1,0.525299735681613,1,0.593523446280047,1,0.668672409467925,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_450,ASD,21,0.24991422135973337,0.27457955569430165,0.0945467969517194,0.6917429932505522,1,0.7788288683799566,1,0.6715260872958464,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_550,ASD,21,0.3048360334035057,0.17906568025908862,0.13735515748185695,0.5636242137252486,1,0.9433081248978703,1,0.5067896611106282,1,0.9021608230249412,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_650,ASD,21,0.3140019829987216,0.16569073280832855,0.10278835859141779,0.6663010465084805,1,1.0907464772873794,1,0.4912952718140986,1,0.9021608230249412,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_850,ASD,21,0.07041129940717109,0.761673591947577,-0.17506434624524,0.46037432692381963,1,0.6142752532591198,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_1700,ASD,21,-0.11177256417309449,0.629551311371517,-0.17762756579210726,0.4537281567966305,1,0.362867581268895,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_2100,ASD,21,-0.020195030238463137,0.9307614567118372,-0.015512772665268968,0.9482442840790831,1,0.356912600814029,1,0.9653733326135822,1,0.9764529241088957,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,R_2300,ASD,21,0.03379589917595158,0.8843714707024253,0.07500924948879485,0.7532969677928643,1,0.3560802390822602,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Organic_index_1,ASD,21,0.04073364406880156,0.8608383738709773,-0.039383365769649084,0.8690618488662646,1,0.3920082367393402,1,0.9653733326135822,1,0.9586605060994732,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Organic_index_2,ASD,21,-0.06935844636179567,0.7651401577299342,-0.05963003406377888,0.8028004757015144,1,0.37080867658470695,1,0.9653733326135822,1,0.9110132007662284,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Char_darkness,ASD,21,0.029574134702816134,0.8987391218757043,0.14183759351399208,0.550839715708964,1,0.3750444818928237,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Aromatic_index,ASD,21,-0.3066402179895877,0.17637655163602822,-0.49981055678519365,0.024832939277218923,1,0.4096363137756837,1,0.5023382799760298,1,0.2660672065416313,Moderate,FALSE,FALSE,FALSE,FALSE,FALSE
Cu,Aliphatic_index,ASD,21,-0.05892987358165467,0.799700539565901,-0.0016915832905532485,0.9943527422472955,1,0.38874406660194727,1,0.9653733326135822,1,0.9998294783207018,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,XRF_organic,XRF,37,0.03770575405759494,0.8246550574202773,0.11573170445271147,0.5212926972859915,4,3.7289199025984447,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,SiO2_pct,XRF,37,-0.29981450019514144,0.07141426759763625,-0.2265545637696611,0.19759067789961338,3,1.063606274911161,1,0.3621094055216796,1,0.6651958686195676,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
As,Al2O3_pct,XRF,37,-0.049950795931510916,0.7690684637618689,0.08468720471682183,0.6505797452909872,6,0.7654439335061507,1,0.9653733326135822,1,0.9021608230249412,Weak,FALSE,FALSE,FALSE,FALSE,FALSE
