Time,Zosterops_pallidus,Zosterops_borbonicus,Zootoca_vivipara,Zonotrichia_albicollis,Zapus_hudsonius,Xerus_inauris,Xenopus_tropicalis,Xenopus_laevis,Vulpes_vulpes,Vulpes_lagopus,Vireo_altiloquus,Vidua_macroura,Vidua_chalybeata,Varanus_komodoensis,Uropsilus_gracilis,Urocynchramus_pylzowi,Urocolius_indicus,Uria_aalge,Tricholaema_leucomelas,Tremarctos_ornatus,Tragulus_javanicus,Tragelaphus_strepsiceros,Tragelaphus_spekii,Tragelaphus_scriptus,Tragelaphus_oryx,Tragelaphus_imberbis,Tragelaphus_eurycerus,Tragelaphus_buxtoni,Toxostoma_redivivum,Tonatia_saurophila,Todus_mexicanus,Thryothorus_ludovicianus,Thryonomys_swinderianus,Theropithecus_gelada,Thermophis_baileyi,Tauraco_erythrolophus,Tapirus_indicus,Tadarida_brasiliensis,Tachyglossus_aculeatus,Turnix_velox,Trogon_melanurus,Syrmaticus_mikado,Syncerus_caffer,Sylvilagus_bachmani,Sylvietta_virens,Sylvicapra_grimmia,Suricata_suricatta,Sula_dactylatra,Sturnus_vulgaris,Sturnira_hondurensis,Struthidea_cinerea,Streptopelia_turtur,Sterrhoptilus_dennistouni,Stercorarius_parasiticus,Steatornis_caripensis,Spilogale_gracilis,Spheniscus_magellanicus,Spheniscus_humboldti,Spea_multiplicata,Sorex_araneus,Solenodon_paradoxus,Smithornis_capensis,Sialia_sialis,Shinisaurus_crocodilurus,Setophaga_kirtlandii,Serilophus_lunatus,Semnornis_frantzii,Semnopithecus_entellus,Scytalopus_superciliaris,Scopus_umbretta,Sclerurus_mexicanus,Sciurus_niger,Scalopus_aquaticus,Sarcophilus_harrisii,Sapayoa_aenigma,Sapajus_apella,Sakesphorus_luctuosus,Saguinus_imperator,Sagittarius_serpentarius,Rynchops_niger,Rousettus_aegyptiacus,Rostratula_benghalensis,Rissa_tridactyla,Rhynochetos_jubatus,Rhodinocichla_rosea,Rhinopithecus_roxellana,Rhinopithecus_bieti,Rhinolophus_ferrumequinum,Rhinoceros_unicornis,Rhegmatorhina_hoffmannsi,Rhea_pennata,Rhea_americana,Rhagologus_leucostigma,Rhabdornis_inornatus,Regulus_satrapa,Redunca_redunca,Raphicerus_campestris,Rangifer_tarandus,Rana_temporaria,Ramphastos_sulfuratus,Quiscalus_mexicanus,Pyrgilauda_ruficollis,Pygathrix_nemaeus,Pycnonotus_jocosus,Puma_concolor,Ptilorrhoa_leucosticta,Ptilonorhynchus_violaceus,Pteropus_vampyrus,Pteropus_giganteus,Pteropus_alecto,Pteronura_brasiliensis,Psophia_crepitans,Psittacus_erithacus,Psilopogon_haemacephalus,Pseudonaja_textilis,Pseudois_nayaur,Psammomys_obesus,Prunella_himalayana,Prunella_fulvescens,Propithecus_coquereli,Promerops_cafer,Procyon_lotor,Procavia_capensis,Procapra_przewalskii,Probosciger_aterrimus,Prionailurus_viverrinus,Prionailurus_bengalensis,Potos_flavus,Pongo_abelii,Pomatostomus_ruficeps,Pomatorhinus_ruficollis,Poecile_atricapillus,Podilymbus_podiceps,Podiceps_cristatus,Podargus_strigoides,Pluvianellus_socialis,Ploceus_nigricollis,Platysternon_megacephalum,Pitta_sordida,Pithecia_pithecia,Piprites_chloris,Pipra_filicauda,Pipistrellus_pipistrellus,Pipistrellus_kuhlii,Picathartes_gymnocephalus,Piaya_cayana,Phyllostomus_discolor,Phrynosoma_platyrhinos,Phoebastria_albatrus,Philantomba_maxwellii,Phataginus_tricuspis,Phasianus_colchicus,Phascolarctos_cinereus,Phalacrocorax_carbo,Phainopepla_nitens,Phaetusa_simplex,Peucedramus_taeniatus,Petromus_typicus,Peromyscus_leucopus,Peromyscus_eremicus,Penelope_pileata,Pelodiscus_sinensis,Pelecanus_crispus,Pelecanoides_urinatrix,Pedionomus_torquatus,Pavo_muticus,Passer_montanus,Pardalotus_punctatus,Paradoxurus_hermaphroditus,Paradisaea_raggiana,Panurus_biarmicus,Pantherophis_guttatus,Panthera_tigris,Panthera_pardus,Panthera_onca,Panthera_leo,Pandion_haliaetus,Pan_paniscus,Pachyramphus_minor,Pachycephala_philippinensis,Oxyruncus_cristatus,Oxylabes_madagascariensis,Ovis_canadensis,Ovis_ammon,Ourebia_ourebi,Oryx_gazella,Orycteropus_afer,Oriolus_oriolus,Origma_solitaria,Oreotragus_oreotragus,Oreamnos_americanus,Oophaga_pumilio,Onychostruthus_taczanowskii,Onychorhynchus_coronatus,Onychomys_torridus,Okapia_johnstoni,Oenanthe_oenanthe,Odocoileus_virginianus,Octodon_degus,Ochotona_princeps,Oceanites_oceanicus,Nycticryphes_semicollaris,Nycticeius_humeralis,Nycticebus_coucang,Nyctibius_grandis,Notiomystis_cincta,Notechis_scutatus,Noctilio_leporinus,Nisaetus_nipalensis,Nicator_chloris,Neotragus_pygmaeus,Neotragus_moschatus,Neopelma_chrysocephalum,Nasalis_larvatus,Nanorana_parkeri,Nanger_granti,Myrmecophaga_tridactyla,Myotis_myotis,Myotis_davidii,Myotis_brandtii,Myodes_glareolus,Myocastor_coypus,Myiopsitta_monachus,Mustela_nivalis,Muscardinus_avellanarius,Mus_minutoides,Muntiacus_reevesi,Muntiacus_muntjak,Mungos_mungo,Motacilla_alba,Moschus_moschiferus,Moschus_berezovskii,Mormoops_blainvillei,Montifringilla_adamsi,Molothrus_ater,Molossus_molossus,Mohoua_ochrocephala,Mirza_zaza,Mionectes_macconnelli,Miniopterus_schreibersii,Miniopterus_natalensis,Microtus_richardsoni,Microtus_ochrogaster,Microtus_fortis,Microtus_agrestis,Micronycteris_hirsuta,Microgale_talazaci,Microcebus_tavaratra,Microcebus_murinus,Microcebus_mittermeieri,Microcebus_griseorufus,Mesembrinibis_cayennensis,Merops_nubicus,Meriones_unguiculatus,Mellivora_capensis,Meles_meles,Meleagris_gallopavo,Melanocharis_versteri,Melanerpes_aurifrons,Megaderma_lyra,Martes_zibellina,Marmota_vancouverensis,Marmota_monax,Marmota_himalayana,Marmota_flaviventris,Manis_javanica,Manis_crassicaudata,Mandrillus_sphinx,Mandrillus_leucophaeus,Malurus_elegans,Madoqua_kirkii,Macrotus_californicus,Macroglossus_sobrinus,Machaerirhynchus_nigripectus,Macaca_nemestrina,Macaca_mulatta,Lynx_pardinus,Lycaon_pictus,Lutra_lutra,Loxia_leucoptera,Loxia_curvirostra,Lophura_nycthemera,Lophotis_ruficrista,Lontra_canadensis,Lonchura_striata,Litocranius_walleri,Leucopsar_rothschildi,Lepus_timidus,Lepus_americanus,Lepidothrix_coronata,Leiothrix_lutea,Lasiurus_borealis,Larus_smithsonianus,Lanius_ludovicianus,Lamprotornis_superbus,Lagopus_leucura,Kobus_ellipsiprymnus,Junco_hyemalis,Jaculus_jaculus,Irena_cyanogastra,Indri_indri,Illadopsis_cleaveri,Ifrita_kowaldi,Ictidomys_tridecemlineatus,Ibidorhyncha_struthersii,Hystrix_cristata,Hystrix_brachyura,Hylobates_moloch,Hylia_prasina,Hydropotes_inermis,Hydrochoerus_hydrochaeris,Hyaena_hyaena,Hirundo_rustica,Hipposideros_galeritus,Hipposideros_armiger,Hippopotamus_amphibius,Hippolais_icterina,Himantopus_himantopus,Heterohyrax_brucei,Heterocephalus_glaber,Herpetotheres_cachinnans,Hemiprocne_comata,Helogale_parvula,Heliornis_fulica,Haliaeetus_pelagicus,Haliaeetus_leucocephalus,Haliaeetus_albicilla,Halcyon_senegalensis,Gymnorhina_tibicen,Gymnobelideus_leadbeateri,Gulo_gulo,Grus_nigricollis,Grus_monacha,Grus_japonensis,Grus_americana,Graphiurus_murinus,Grantiella_picta,Grallaria_varia,Gorsachius_goisagi,Gopherus_agassizii,Glis_glis,Glaucidium_brasilianum,Glareola_pratincola,Giraffa_tippelskirchi,Geospiza_fortis,Gavia_stellata,Galeopterus_variegatus,Galbula_dea,Furnarius_figulus,Fukomys_damarensis,Fregetta_grallaria,Fregata_magnificens,Fratercula_cirrhata,Formicarius_rufipectus,Felis_chaus,Falcunculus_frontatus,Falco_tinnunculus,Falco_peregrinus,Eurystomus_gularis,Eulacestoma_nigropectus,Eudromia_elegans,Eudorcas_thomsonii,Eubucco_bourcierii,Erythrocebus_patas,Erpornis_zantholeuca,Erithacus_rubecula,Erinaceus_europaeus,Erethizon_dorsatum,Eptesicus_fuscus,Ellobius_talpinus,Ellobius_lutescens,Elephas_maximus,Elephantulus_edwardii,Egretta_garzetta,Echinops_telfairi,Dyaphorophyia_castanea,Dryoscopus_gambensis,Dryobates_pubescens,Dromas_ardeola,Donacobius_atricapilla,Dolichotis_patagonum,Dipodomys_stephensi,Dipodomys_ordii,Dinomys_branickii,Diglossa_brunneiventris,Diceros_bicornis,Dicaeum_eximium,Desmodus_rotundus,Dermatemys_mawii,Daubentonia_madagascariensis,Dasyprocta_punctata,Dasyornis_broadbenti,Daphoenositta_chrysoptera,Damaliscus_lunatus,Cynomys_gunnisoni,Cygnus_cygnus,Cyanistes_caeruleus,Cuora_amboinensis,Ctenomys_sociabilis,Ctenodactylus_gundi,Crypturellus_soui,Crypturellus_cinnamomeus,Cryptoprocta_ferox,Crotalus_horridus,Crocuta_crocuta,Crocidura_indochinensis,Cricetomys_gambianus,Craseonycteris_thonglongyai,Coturnix_japonica,Corythaixoides_concolor,Corvus_macrorhynchos,Connochaetes_taurinus,Condylura_cristata,Columbina_picui,Colinus_virginianus,Colaptes_auratus,Cochlearius_cochlearius,Cnemophilus_loriae,Climacteris_rufus,Cisticola_juncidis,Circaetus_pectoralis,Cinclus_mexicanus,Ciconia_maguari,Ciconia_boyciana,Chunga_burmeisteri,Chrysolophus_pictus,Chrysochloris_asiatica,Chordeiles_acutipennis,Choloepus_hoffmanni,Chloropsis_hardwickii,Chloropsis_cyanopogon,Chlorodrepanis_virens,Chinchilla_lanigera,Chelydra_serpentina,Cheirogaleus_medius,Chauna_torquata,Chaetorhynchus_papuensis,Chaetops_frenatus,Cettia_cetti,Certhia_brachydactyla,Certhia_americana,Cercopithecus_neglectus,Cercopithecus_mona,Cepphus_grylle,Cephalopterus_ornatus,Cephalophus_harveyi,Centropus_unirufus,Centropus_bengalensis,Cebus_albifrons,Cavia_tschudii,Catharus_minimus,Catharus_fuscescens,Catagonus_wagneri,Casuarius_casuarius,Castor_canadensis,Cariama_cristata,Carettochelys_insculpta,Cardinalis_cardinalis,Caracal_caracal,Caprimulgus_europaeus,Capra_sibirica,Campylorhamphus_procurvoides,Camelus_ferus,Calyptomena_viridis,Calypte_anna,Caloenas_nicobarica,Callithrix_jacchus,Callipepla_squamata,Cairina_moschata,Buteo_japonicus,Burhinus_bistriatus,Bufo_bufo,Bucorvus_abyssinicus,Bucco_capensis,Bubo_scandiacus,Bubo_bubo,Branta_canadensis,Bradypus_variegatus,Brachypteracias_leptosomus,Bos_mutus,Bombycilla_garrulus,Beatragus_hunteri,Baryphthengus_martii,Bambusicola_thoracicus,Balaeniceps_rex,Aythya_fuligula,Axis_porcinus,Ateles_geoffroyi,Artibeus_jamaicensis,Arenaria_interpres,Ardeotis_kori,Aramus_guarauna,Ara_ararauna,Apteryx_owenii,Apteryx_haastii,Apodemus_sylvaticus,Aplodontia_rufa,Aphelocoma_coerulescens,Aotus_nancymaae,Antilocapra_americana,Antidorcas_marsupialis,Anthoscopus_minutus,Antechinus_stuartii,Anseranas_semipalmata,Anser_brachyrhynchus,Anoura_caudifer,Anhinga_rufa,Anhinga_anhinga,Ammotragus_lervia,Amazona_vittata,Alouatta_palliata,Allactaga_bullata,Alectura_lathami,Aleadryas_rufinucha,Alces_alces,Alca_torda,Ailuropoda_melanoleuca,Aepyceros_melampus,Aegotheles_bennettii,Aegithalos_caudatus,Acrocephalus_arundinaceus,Acomys_russatus,Acomys_cahirinus,Acinonyx_jubatus,Accipiter_nisus,Accipiter_gentilis,Acanthisitta_chloris
0,28.04178757,12.1933868,1.601713983,117.6502768,28.86111538,1.043676409,2.532314041,0.597967209,0.922875342,4.911366725,2.68361892,9.86231097,9.547777554,0.106994743,2.294168514,27.85143364,75.2459651,17.04782088,15.60218815,0.110570091,4.769329616,3.301060602,0.109894842,3.953684547,0.221112455,0.606818888,0.298795644,0.417381033,1.305894233,1.636006112,6.426447233,15.28713183,2.858719827,0.17613226,0.363780232,2.680359353,0.143485894,0.351551164,0.442559446,359.7708782,24.13149831,2.020016701,0.598860007,0.529024396,18.78553925,2.070017981,3.016491595,0.503252926,15.64017938,22.80460968,3.335047738,7.113854874,23.82819486,2.094536182,0.699230598,1.439760302,10.03769672,1.685578439,1.601163211,1.928066223,0.69218879,3.160343809,988.2211047,0.868925009,17.01886821,10.2749434,4.763068906,0.231744119,11.00764046,5.978127324,16.09361057,0.650527257,1.597362939,0.107535944,9.61435671,0.442665823,16.15204209,1.01175206,0.978451546,3.807665238,0.812938738,1.349423223,647.0718058,2.620351932,1.131559898,0.975500866,0.164060952,0.221459175,0.340308078,70.20053263,2.326052551,3.58423666,18.10974759,4.02723358,20.61525302,2.13851617,100.65047,3.031417086,3442239.87,1.289615575,1.084864344,397.998229,0.255384916,1161.566489,0.170923037,60.01834337,1.817652358,31.76536605,61.19881573,68.40162903,0.506619876,26.58693336,6.260376332,6.299506996,1.125146773,1.309852664,2.024877537,50.82574328,82.29190323,3.40144114,69.15530743,2.931774453,3.054842243,0.306264421,0.517471299,36.20517939,0.796424104,0.204276821,0.158771624,2.571297708,78.81388385,59.64924,3.322378153,35.48141377,1.279243735,0.972600909,3.637782646,0.335717127,9.6711005,0.155350966,252.0753798,44.13350885,1.310083597,0.862400906,2.091592862,3.442863454,3.182866825,4557.297486,1.014662209,16.42586793,4.951711627,7.014825465,0.880461359,4.435767531,53.36334005,8.553717344,45.91530047,2.645568627,10.31493871,0.860511735,1.819279252,13.27501322,0.428489318,5.353035283,24.9585394,0.599530971,24.09124087,7.384151722,4.864151499,1.188287243,8.575706212,36.46248875,1.102154389,0.426665254,0.109232981,0.595794195,1.86864819,0.578479837,18.13468751,58.53983202,5.578398911,8.495314042,0.212080768,0.478816947,0.361547895,1.26873323,0.800327711,106.0054594,13.4706087,1.004349266,0.169317608,30.22330359,541.7697442,9.871943245,25.49260466,0.587790465,92.9920366,0.966126875,5.574651447,8.421401044,166.2586949,51.38574874,1.363623881,1.190529859,1.140783121,0.411327758,4.738796944,0.10262769,0.189422581,7.230837243,1.447110749,1.746595482,2.11355318,0.246992481,0.389248679,0.666155651,1.4620407,1.255558974,3.596871372,1.385311836,25.91805563,1.965868406,1.235256348,25.58781417,0.221303524,3.40858171,0.40128553,7.816267337,3.204088258,2.415176061,0.66303904,2.359905401,5.31663848,157.7515456,33.58336406,2.888961627,2.548104444,0.830007629,136.3166108,0.440631657,2.199660211,6.730772873,8.094290511,9.028411641,73.67347288,0.249533107,8.736053451,2.135720603,1.011625843,0.989706637,1.947087214,0.499895488,7.21219815,7.172975994,1.033580945,0.17055804,0.597221302,40.89816341,2.490607227,2.034816521,4.967529683,0.131575997,1.831699504,155299.6589,0.427102406,3.187488618,2.564379602,3.998562442,2.645386856,32.00585407,0.943167241,2.247713451,7.803829452,261.5600492,2.007117676,0.482211711,0.675972765,1.494197963,0.093501835,61412.8787,22.07522179,782.8058538,4.432624157,0.158372516,4.235322592,0.233765969,0.616816044,1.058160443,7.226584488,30.73845753,3.867625896,0.343322279,2.630971342,3.635414394,4.332108683,0.827648184,0.492668321,8.603081735,12.26333528,41.26929467,0.151702617,5.590045733,15.54125224,1.915069843,1.157425987,184.9985115,1.753175344,0.572543758,8.589177841,0.474270234,1.107819766,0.33454753,4.027320189,2.114311948,2.735428242,0.379577046,7978.799742,7.161364263,3.083071992,1.185054903,1.390726443,29.71243285,1.333977221,18.95132996,0.219308456,0.127548039,19.04137076,14.79349974,2.533586263,1.543966357,0.502095259,1.054859198,3.339996066,0.190356976,0.381795811,1.325625596,17.25209526,7.55301116,3.42996522,2.510225019,0.079022007,11.00716373,3.459948491,1.556149726,5.016869779,3.162511269,3.301056984,2.13043399,1.555681537,3.248364468,4.304411097,0.634390844,3.604232615,2.709661705,0.80766456,14.12501803,2.337152046,1.888709843,11.69356119,8.197570591,1.835126108,1.272402859,8.263531735,6.84177311,3.48907724,1499.244879,0.304822708,2.533395858,13.40309589,2.698644244,5.609082278,0.284314369,4.882232306,16.16488031,10.09808091,6.233775699,17.47116172,8.052367756,1.074788747,2.850354808,1.770315776,4.25036748,1.945911472,0.257228178,12.52878003,0.991466204,376.981736,2.383722594,0.601468212,0.97937694,0.868820346,2.031819991,38.89604845,1673.678082,0.43629676,1.632006115,787.9358667,1.959314464,1.090977311,27.40735665,24.29071521,0.560938762,1.661125113,0.230106688,0.28744194,5.135564025,5.009797807,0.455504494,1.479596403,1.035427498,2.093851897,2.882431667,12.54430873,141.3156293,6.787880098,3.597903509,12.83274976,45.79455015,54.01604137,31.40192623,7.072361098,13.29498501,2.170386046,1.197674312,1.064347137,31.69227837,10.77227785,4.76218108,0.212597183,33.99313854,13.24812005,246.3727378,6.044668037,2.879410193,0.867831137,5.78449623,2.104387234,5.474362387,6.769131698,4.983753935,17.61721068,0.172521087,1.7063593,1.476727848,1.902749518,0.355251418,11.20750481,13.29788213,0.282752736,0.600519526,31.37704445,20.00845796,0.985862054,0.126928399,1.110170488,2.439391955,0.808153186,956.2629878,3.248664042,74.75828858,1.277711256,7.417255631,0.17156901,6.969148035,279.4579948,5.211426689,1.306270999,179.3805369,1.080017075,101.9088392,1.742477201,0.260350657,0.41443719,9.238263835,11.61395188,0.717101062,107.0104869,0.185981055,0.664259019,1.032775131,527.5931215,0.285230933,6.166197022,6.558406546,0.079351177,255.8796485,1.393576562,0.211768069,34.50165868,12.32434508,0.671282798,9.392777735,0.43840072,0.209523335,0.929022373,1.424550204,4.28292405,1.894642378,5.951810072,2.660201489,13.13377094,167.5169268,22.1487468,897.580277,2.028633054,1.032971909,3.825198686,1.922890295,0.760018241,1.096275854,0.051693597,4.826379288,0.349814068,30.75287979,0.071681622,2.502564485,0.382187607,0.490213551,6.217912437,65.76901016,213.3554862,1.557941133,1.681175542,0.54108105,1.153318813,4.725461249,17.50495848
1,28.04178757,11.75409003,1.601713983,117.6502768,28.86111538,1.043676409,2.572634365,0.615485102,0.922875342,4.911366725,2.68361892,9.86231097,9.184235358,0.106994743,2.41563591,27.85143364,75.2459651,17.04782088,15.60218815,0.110570091,4.567783653,3.303929267,0.109894842,3.953684547,0.221112455,0.606818888,0.298795644,0.417381033,1.305894233,1.636006112,6.426447233,15.28713183,2.858719827,0.179197629,0.363780232,2.680359353,0.143485894,0.351551164,0.442559446,359.7708782,24.13149831,2.06887758,0.662914216,0.557147913,18.78553925,2.055920813,3.016491595,0.503252926,15.64017938,22.80460968,3.335047738,7.113854874,23.82819486,2.094536182,0.699230598,1.439760302,10.03769672,1.677869889,1.601163211,1.928066223,0.69218879,3.160343809,988.2211047,0.868925009,17.01886821,10.2749434,4.824324716,0.231744119,11.00764046,5.978127324,16.09361057,0.650527257,1.557137023,0.112455399,9.629896907,0.442665823,16.15204209,1.01175206,0.992950268,3.807665238,0.812938738,1.349423223,647.0718058,2.620351932,1.131559898,0.975500866,0.164263042,0.221707873,0.340308078,70.20053263,2.347432719,3.58423666,18.10974759,4.02723358,20.61525302,2.13851617,100.65047,3.031417086,3442239.87,1.289615575,1.084864344,397.998229,0.262111328,1161.566489,0.170923037,60.01834337,1.817652358,31.76536605,55.37403804,68.40162903,0.506619876,25.34067635,6.260376332,6.299506996,1.125146773,1.309852664,2.051272546,50.82574328,82.59389487,3.40144114,69.15530743,2.931774453,3.054842243,0.306264421,0.517471299,36.20517939,0.775283497,0.204276821,0.158771624,2.571297708,78.81388385,59.64924,3.322378153,35.48141377,1.279243735,0.972600909,10.44020253,0.335717127,9.6711005,0.155350966,252.0753798,44.13350885,1.310083597,0.862400906,2.097283873,3.442863454,3.182866825,4557.297486,1.014662209,16.42586793,4.951711627,7.014825465,0.880461359,4.435767531,53.36334005,8.553717344,45.91530047,2.645568627,10.31493871,0.860511735,1.819279252,13.27501322,0.431539209,5.353035283,24.9585394,0.631626108,24.09124087,7.384151722,4.864151499,1.188287243,8.575706212,36.46248875,1.102154389,0.425321192,0.109232981,0.595794195,1.86864819,0.577894636,18.13468751,58.53983202,5.578398911,8.495314042,0.212080768,0.474425793,0.368867589,1.26873323,0.800327711,106.0054594,13.4706087,1.004349266,0.166310337,30.22330359,541.7697442,9.871943245,25.49260466,0.582613979,92.9920366,0.966126875,5.574651447,8.421401044,166.2586949,51.38574874,1.363623881,1.190529859,1.129094082,0.419649186,4.738796944,0.105871992,0.191217573,7.230837243,1.447110749,1.746595482,2.11355318,0.246992481,0.389248679,0.691160045,1.455310075,1.255558974,3.596871372,1.385311836,24.07555975,1.965868406,1.235256348,25.58781417,0.217872726,3.40858171,0.40128553,7.816267337,3.247060295,2.415176061,0.63014108,2.359905401,5.526952312,157.7515456,33.58336406,2.954292902,2.548104444,0.830007629,136.3166108,0.465838238,2.23502677,6.730772873,8.577407477,9.061189508,70.91918745,0.249890954,8.73264726,2.135720603,1.011625843,0.989706637,1.970510566,0.499895488,7.21219815,6.796109544,1.033580945,0.166828433,0.597221302,40.89816341,2.574298011,1.99255664,4.692253549,0.140108828,1.831699504,160555.453,0.428615958,3.187488618,2.564379602,3.998562442,2.645386856,30.44872624,0.943167241,2.247713451,7.803829452,261.5600492,2.007117676,0.482211711,0.676570125,1.494197963,0.092172356,61412.8787,22.07522179,782.8058538,4.432624157,0.156940115,4.235322592,0.233765969,0.616816044,1.058160443,7.226584488,30.73845753,3.867625896,0.343322279,2.630971342,3.635414394,4.332108683,0.827648184,0.492668321,8.603081735,12.26333528,41.26929467,0.151702617,5.590045733,15.54125224,1.915069843,1.156211318,184.9985115,1.753175344,0.553479526,8.589177841,0.474270234,1.107819766,0.33454753,4.027320189,2.114311948,2.557390327,0.379577046,7978.799742,7.161364263,3.083071992,1.228945882,1.390726443,29.71243285,1.333977221,18.95132996,0.219308456,0.127548039,19.04137076,14.79349974,40.79398953,1.459219524,0.508449046,1.054859198,3.339996066,0.190356976,0.381795811,1.325625596,17.25209526,7.55301116,3.4381391,2.510225019,0.077528022,11.00716373,3.459948491,1.556149726,5.016869779,3.162511269,3.301056984,2.13043399,1.555681537,3.248364468,4.304411097,0.642502977,3.604232615,2.70826197,0.814140333,14.12501803,2.337152046,1.888709843,11.69356119,8.197570591,1.852197882,1.272402859,8.207873094,6.84177311,3.48907724,1499.244879,0.303710867,2.533395858,13.40309589,2.698644244,5.311382922,0.292255672,4.882232306,16.16488031,10.09808091,6.233775699,17.47116172,8.052367756,1.072859235,2.850354808,1.770315776,4.25036748,1.945911472,0.257228178,12.32116793,0.991466204,376.981736,2.438290011,0.601468212,0.97937694,0.879132698,2.031819991,38.89604845,1673.678082,0.444376312,1.615281927,787.9358667,1.959314464,1.090977311,27.40735665,24.29071521,0.560938762,1.661125113,0.230106688,0.28744194,5.135564025,5.009797807,0.4543634,1.479596403,1.042433236,2.093851897,2.882431667,12.54430873,141.3156293,6.787880098,3.597903509,12.83274976,45.79455015,54.01604137,31.40192623,7.072361098,13.29498501,2.170386046,1.197674312,1.064347137,31.69227837,10.77227785,4.728570989,0.220333708,33.99313854,13.24812005,246.3727378,6.044668037,2.879410193,0.867831137,5.78449623,2.104387234,5.474362387,6.769131698,4.983753935,17.61721068,0.172521087,1.7063593,1.476727848,1.902749518,0.355251418,11.20750481,13.29788213,0.282752736,0.600519526,31.37704445,20.00845796,0.985862054,0.131542207,1.110170488,2.439391955,0.808153186,956.2629878,3.078592997,70.44669419,1.277711256,7.417255631,0.17156901,6.969148035,279.4579948,5.211426689,1.26564345,171.6075924,1.080017075,101.9088392,1.742477201,0.262225384,0.41443719,9.238263835,11.61395188,0.717101062,107.0104869,0.185981055,0.681513251,1.022090944,527.5931215,0.301840392,6.166197022,6.558406546,0.079351177,255.8796485,1.426075247,0.211768069,34.50165868,12.32434508,0.671282798,9.392777735,0.43840072,0.215070701,0.929022373,1.424550204,4.28292405,1.894642378,5.951810072,2.660201489,13.13377094,167.5169268,22.1487468,897.580277,2.028633054,1.032971909,3.825198686,1.922890295,0.760018241,1.096275854,0.051693597,4.796697095,0.349814068,30.75287979,0.072354363,2.502564485,0.382187607,0.490213551,6.217912437,65.76901016,213.3554862,1.58825487,1.681175542,0.54108105,1.153318813,4.866541267,17.50495848
