arm,n,abs_bias_ppm,abs_sd_ppm,abs_LOA_lo_ppm,abs_LOA_hi_ppm,pct_bias,pct_LOA_lo,pct_LOA_hi,geom_ratio
pellet_FP,32,118.59249062982563,1851.4255231321833,-3510.201534709254,3747.386515968905,-49.16459073938648,-144.32176058406043,45.99257910528745,0.5946637293976615
pellet_intensity,33,58.90286558803042,482.1444716211925,-886.1002987895068,1003.9060299655677,9.714803097019661,-67.02238260177333,86.45198879581264,1.105470897763752
powder_FP,36,88.89851896876331,1985.1130859822968,-3801.9231295565382,3979.7201674940648,-63.68296905472592,-164.5300337599156,37.16409565046374,0.5015020174171521
powder_intensity,35,102.76658997618159,751.7529728008464,-1370.6692367134772,1576.2024166658405,32.985568540594635,-104.78982844651256,170.76096552770184,1.5317645548488934
